"ProductCode","Name","TamilName","Category","Mrp","SellingPrice","PurchasePrice","Barcode","TaxSlabName","IsWeighable","HasExpiry","Uom"
"BA-29142","CAMLIN RUBBER STAMP INK 100ML","CAMLIN RUBBER STAMP INK 100ML","","80.00","75.00","60.00","122951","GST 0%","FALSE","TRUE","Pcs"
"BA-29143","BUTTER SHEET 1KG","BUTTER SHEET 1KG","","120.00","100.00","77.00","122952","GST 0%","TRUE","TRUE","Kgs"
"BA-29144","DARK FANTACY CF 40","DARK FANTACY CF 40","","40.00","36.00","31.76","122953","GST 0%","FALSE","TRUE","Pcs"
"BA-29145","masking tape","masking tape","","40.00","30.00","21.00","122954","GST 0%","FALSE","TRUE","Pcs"
"BA-29146","MUKONAM CLOUR PAPPER","MUKONAM CLOUR PAPPER","","15.00","12.00","6.00","122955","GST 0%","FALSE","TRUE","Pcs"
"BA-29147","MUKONAM CLOUR PAPPER L","MUKONAM CLOUR PAPPER L","","30.00","18.00","10.00","122956","GST 0%","FALSE","TRUE","Pcs"
"BA-29148","MUKONAM CLOUR PAPPER B","MUKONAM CLOUR PAPPER B","","40.00","24.00","12.00","122957","GST 0%","FALSE","TRUE","Pcs"
"BA-29149","doom 50","doom 50","","75.00","50.00","33.00","122958","GST 0%","FALSE","TRUE","Pcs"
"BA-2915","SWEET AMLA 100G","ஸ்வீட் நெல்லி 100G","","40.00","36.00","0.00","3985","GST 0%","FALSE","TRUE","Pcs"
"BA-29150","SUNSILK 20","SUNSILK 20","","20.00","19.00","17.63","122962","GST 0%","FALSE","TRUE","Pcs"
"BA-29151","KNORR SAUCE 60RS","KNORR SAUCE 60RS","","60.00","58.00","50.64","122971","GST 0%","FALSE","TRUE","Pcs"
"BA-29151","KNORR SAUCE 60RS","KNORR SAUCE 60RS","","55.00","53.00","40.46","130261","GST 0%","FALSE","TRUE","Pcs"
"BA-29152","BOOST DRINK","BOOST DRINK","","40.00","39.00","27.29","122972","GST 0%","FALSE","TRUE","Pcs"
"BA-29153","KRISHNA MACRONI MASALA","KRISHNA MACRONI MASALA","","10.00","9.50","7.00","122994","GST 0%","FALSE","TRUE","Pcs"
"BA-29154","KRISHNA NOODLES MASALA","KRISHNA NOODLES MASALA","","10.00","9.50","7.00","122995","GST 0%","FALSE","TRUE","Pcs"
"BA-29155","KRISHNA SESAME I.POW","KRISHNA SESAME I.POW","","66.00","61.00","46.20","122996","GST 0%","FALSE","TRUE","Pcs"
"BA-29156","KRIS PIRANDAI RICE POW","KRIS PIRANDAI RICE POW","","67.00","62.00","46.90","122997","GST 0%","FALSE","TRUE","Pcs"
"BA-29157","YARDLEY HW 250ML","250மி யார்லிHW","","90.00","75.00","50.00","122998","GST 0%","FALSE","TRUE","Pcs"
"BA-29158","MAGGI VEG ATTA 20","MAGGI VEG ATTA 20","","30.00","29.50","18.18","123000","GST 0%","FALSE","TRUE","Pcs"
"BA-29158","MAGGI VEG ATTA 20","MAGGI VEG ATTA 20","","20.00","19.50","18.18","132566","GST 0%","FALSE","TRUE","Pcs"
"BA-29159","ICE COLOGNE 200ML","200மிICE","","1850.00","1745.00","1600.00","123001","GST 0%","FALSE","TRUE","Pcs"
"BA-2916","JELLY MITTAI 100G","ஜெல்லி மிட்டாய் 100G","","20.00","15.00","0.00","3986","GST 0%","FALSE","TRUE","Pcs"
"BA-29160","DELTA SANDAL SAMB","DELTA SANDAL SAMB","","150.00","130.00","90.00","123002","GST 0%","FALSE","TRUE","Pcs"
"BA-29161","OTIMA BATLA SUMALL","OTIMA BATLA SUMALL","","445.00","318.00","245.00","123004","GST 0%","FALSE","TRUE","Pcs"
"BA-29162","JOYO BOTTLE BRUSH","ஜோயோ பாட்டில் பிரஷ்","","90.00","65.00","49.50","123005","GST 0%","FALSE","TRUE","Pcs"
"BA-29163","polyset frigde basket","polyset frigde கூடை","","221.00","155.00","110.50","123006","GST 0%","FALSE","TRUE","Pcs"
"BA-29164","BRI GOOD DAY 5 BOX 180PC","5குட்டேய் பாக்ஸ்180பீஸ்","","900.00","810.00","776.63","123007","GST 0%","FALSE","TRUE","Pcs"
"BA-29165","joyo cotton mop 450g","joyo cotton mop 450g","","379.00","290.00","208.45","123008","GST 0%","FALSE","TRUE","Pcs"
"BA-29166","BRI MILK 5 BOX 180PC","5மில்க் பாக்ஸ்","","900.00","834.00","818.92","123009","GST 0%","FALSE","TRUE","Pcs"
"BA-29167","polyset basket 3set","பாலிசெட் கூடை 3செட்","","484.00","325.00","242.00","123010","GST 0%","FALSE","TRUE","Pcs"
"BA-29168","polyset tody baby pot","பாலிசெட் டோடி குழந்தை பானை","","480.00","312.00","240.00","123011","GST 0%","FALSE","TRUE","Pcs"
"BA-29169","JOYO MAX SCRUBBER","ஜாயோ மேக்ஸ் ஸ்க்ரப்பர்","","30.00","24.00","16.50","123012","GST 0%","FALSE","TRUE","Pcs"
"BA-2917","AER POCKET","ஏர் பாக்கெட்","","65.00","62.00","51.19","3987","GST 0%","FALSE","TRUE","Pcs"
"BA-29170","OPTIMA PATLA SMALL","ஆப்டிமா பட்லா சிறியது","","445.00","310.00","222.50","123013","GST 0%","FALSE","TRUE","Pcs"
"BA-29171","ruby atta channi","ரூபி அட்டா சன்னி","","105.00","75.00","52.50","123014","GST 0%","FALSE","TRUE","Pcs"
"BA-29172","joyo deck mop 300g","ஜாய்யோ டெக் துடைப்பான் 300 கிராம்","","259.00","199.00","142.45","123015","GST 0%","FALSE","TRUE","Pcs"
"BA-29173","ROYAL MUG1L","ராயல் மக்1 எல்","","55.00","38.00","27.50","123016","GST 0%","FALSE","TRUE","Pcs"
"BA-29174","ROYAL MUG 2L","ராயல் குவளை 2லி","","88.00","60.00","44.00","123017","GST 0%","FALSE","TRUE","Pcs"
"BA-29175","DUST PAN SONIA","டஸ்ட் பான் சோனியா","","80.00","52.00","40.00","123018","GST 0%","FALSE","TRUE","Pcs"
"BA-29176","DUST PAN SMALL","டஸ்ட் பான் சிறியது","","45.00","32.00","15.93","123019","GST 0%","FALSE","TRUE","Pcs"
"BA-29177","ORIO PETJAR750","ஓரியோ பெட்ஜார்750","","89.00","60.00","44.50","123020","GST 0%","FALSE","TRUE","Pcs"
"BA-29178","POLYSET WONDER BABYPOT","பாலிசெட் வொண்டர் பேபிபாட்","","1104.00","715.00","552.00","123021","GST 0%","FALSE","TRUE","Pcs"
"BA-29179","polyset dustpan big","பாலிசெட் தூசி பெரியது","","69.00","50.00","34.50","123022","GST 0%","FALSE","TRUE","Pcs"
"BA-2918","KAVERY BASMATHI  RICE 1","கவேரி பாஸ்பதி 1","","120.00","90.00","80.20","3988","GST 0%","FALSE","TRUE","Pcs"
"BA-29180","MARVEL X SOAP DISPENSER","மார்வெல் எக்ஸ் சோப் டிஸ்பென்சர்","","230.00","150.00","115.00","123023","GST 0%","FALSE","TRUE","Pcs"
"BA-29181","JOYO CARBAGE BAG","ஜோயோ கார்பேஜ் பை","","85.00","60.00","46.75","123024","GST 0%","FALSE","TRUE","Pcs"
"BA-29182","orio pet jar2500ml","ஓரியோ பெட் ஜாடி 2500மிலி","","189.00","120.00","95.00","123025","GST 0%","FALSE","TRUE","Pcs"
"BA-29183","orio pet jar250ml","ஓரியோ பெட் ஜாடி 250மிலி","","59.00","38.00","29.50","123026","GST 0%","FALSE","TRUE","Pcs"
"BA-29184","POLYSET MARVEL MI BASKET","பாலிசெட் மார்வெல் எம்ஐ கூடை","","75.00","52.00","37.50","123027","GST 0%","FALSE","TRUE","Pcs"
"BA-29185","mini bin teddy","மினி பின் டெடி","","119.00","80.00","59.00","123028","GST 0%","FALSE","TRUE","Pcs"
"BA-29186","SUPER SAVER FRIGEBASKER 3S","சூப்பர் சேவர் ஃப்ரிஜ்பாஸ்கர் 3எஸ்","","240.00","168.00","120.00","123029","GST 0%","FALSE","TRUE","Pcs"
"BA-29187","ORIO PET JAR2000ML","ORIO PET JAR2000ML","","169.00","110.00","85.00","123030","GST 0%","FALSE","TRUE","Pcs"
"BA-29188","kolorr florina dishrack","கொலோர்ர் புளோரினா டிஷ்ராக்","","199.00","140.00","100.00","123031","GST 0%","FALSE","TRUE","Pcs"
"BA-29189","joyo spino spin mop BUKET","ஜாய்யோ ஸ்பினோ ஸ்பின் துடைப்பான்","","1399.00","980.00","700.00","123032","GST 0%","FALSE","TRUE","Pcs"
"BA-2919","SALTED MUNTHIRI 100","100G.சால்டட் முந்திரி","","100.00","94.00","0.00","3989","GST 0%","FALSE","TRUE","Pcs"
"BA-29190","PACKWELL103-6STAR","பேக்வெல்103-6ஸ்டார்","","205.00","143.00","102.60","123033","GST 0%","FALSE","TRUE","Pcs"
"BA-29191","small bread box","சிறிய ரொட்டி பெட்டி","","90.00","66.00","47.70","123034","GST 0%","FALSE","TRUE","Pcs"
"BA-29192","PACKWELL 102-BOX","பேக்வெல் 102-பெட்டி","","150.00","99.00","71.10","123035","GST 0%","FALSE","TRUE","Pcs"
"BA-29193","TWINKAL BASKET","ட்வின்கல் கூடை","","225.00","145.00","111.60","123036","GST 0%","FALSE","TRUE","Pcs"
"BA-29194","boss washing brush","முதலாளி சலவை தூரிகை","","55.00","45.00","28.00","123037","GST 0%","FALSE","TRUE","Pcs"
"BA-29195","PACKWELL101 BOX4","PACKWELL101 BOX4","","144.00","90.00","64.80","123038","GST 0%","FALSE","TRUE","Pcs"
"BA-29196","GLORY W BRUSH","க்ளோரி டபிள்யூ பிரஷ்","","27.00","20.00","14.00","123039","GST 0%","FALSE","TRUE","Pcs"
"BA-29197","hariware storage123 CONTAINER","ஹரிவேர் சேமிப்பு123 கொள்கலன்","","220.00","145.00","106.20","123040","GST 0%","FALSE","TRUE","Pcs"
"BA-29198","arnad frypan280MM 30","அர்னாட் ஃப்ரைபன்280","","1544.00","628.00","448.00","123041","GST 0%","FALSE","TRUE","Pcs"
"BA-29199","arnad deluxe dosa tawa","அர்னாட் டீலக்ஸ் தோசை தவா","","1627.00","595.00","409.00","123042","GST 0%","FALSE","TRUE","Pcs"
"BA-292","BRT NC THIN ARROW 22","22ரூ.தின் அர்ரோரூட்","","22.00","21.00","0.00","1346","GST 0%","FALSE","TRUE","Pcs"
"BA-2920","PEPPER MUNTHIRI 100","பெப்பர் முந்திரி 100","","100.00","94.00","0.00","3990","GST 0%","FALSE","TRUE","Pcs"
"BA-29200","ARNAD COPPER 280MM 3","அர்னாட் காப்பர் 280 மிமீ 3","","1109.00","445.00","317.00","123043","GST 0%","FALSE","TRUE","Pcs"
"BA-29201","arnad kadai big 280mm","arnad kadai big 280mm","","2016.00","768.00","548.00","123044","GST 0%","FALSE","TRUE","Pcs"
"BA-29202","arnad frypan 240mm3+","அர்னாட் ஃப்ரைபன் 240 மிமீ3","","1251.00","495.00","339.00","123045","GST 0%","FALSE","TRUE","Pcs"
"BA-29203","arnad copper kadai280mm","அர்னாட் செம்பு கடை280மிமீ","","1769.00","745.00","532.00","123046","GST 0%","FALSE","TRUE","Pcs"
"BA-29204","arnad kadai 240mm3","அர்னாட் கடை 240மிமீ","","1589.00","625.00","441.00","123047","GST 0%","FALSE","TRUE","Pcs"
"BA-29205","arnad kadai 260mm3","அர்னாட் கடை 260மிமீ3","","1777.00","665.00","473.00","123048","GST 0%","FALSE","TRUE","Pcs"
"BA-29206","arnad copper appachatty 230MM","அ அப்பசட்டி","","1089.00","465.00","333.00","123049","GST 0%","FALSE","TRUE","Pcs"
"BA-29207","arnad copper frypan 280mm3","அர்னாட் காப்பர் ஃப்ரைபன் 280மிமீ3","","1544.00","650.00","458.00","123050","GST 0%","FALSE","TRUE","Pcs"
"BA-29208","MUGI WIPE OUT 1L","MUGI WIPE OUT 1L","","220.00","210.00","132.00","123051","GST 0%","FALSE","TRUE","Pcs"
"BA-29209","asian wonder meal executive hot","ஆசிய அதிசய உணவு நிர்வாகி சூடான","","552.00","440.00","314.64","123052","GST 0%","FALSE","TRUE","Pcs"
"BA-2921","CHILLY MUNTHIRI 100","சில்லி முந்திரி 100","","100.00","94.00","0.00","3991","GST 0%","FALSE","TRUE","Pcs"
"BA-29210","asian meal star compo","ஆசிய உணவு நட்சத்திர கலவை","","304.00","300.00","227.79","123053","GST 0%","FALSE","TRUE","Pcs"
"BA-29211","asian LITTLE CHAMPIONS","asian LITTLE CHAMPIONS","","379.00","375.00","284.25","123054","GST 0%","FALSE","TRUE","Pcs"
"BA-29212","ASIAN SUPER MEAL COMPO","asian LITTLE CHAMPIONS","","739.00","730.00","554.25","123055","GST 0%","FALSE","TRUE","Pcs"
"BA-29213","ASIAN MARCO HOT BOX2500","ASIAN MARCO HOT BOX2500","","856.00","685.00","487.91","123056","GST 0%","FALSE","TRUE","Pcs"
"BA-29214","ASIAN MARCO HOT BOX3500","ASIAN MARCO HOT BOX3500","","1120.00","895.00","638.84","123057","GST 0%","FALSE","TRUE","Pcs"
"BA-29215","HIMA FW R 20","20ஹி FW","","20.00","19.00","16.36","123058","GST 0%","FALSE","TRUE","Pcs"
"BA-29216","HIMA BABY WASH 150","150ஹி வாஸ்","","150.00","142.00","109.75","123059","GST 0%","FALSE","TRUE","Pcs"
"BA-29217","HIMA FACE SERUM 499","499ஹி பே சீரம்","","499.00","475.00","408.27","123060","GST 0%","FALSE","TRUE","Pcs"
"BA-29218","VAIGAI CASTOR OIL 100ML","100மி வி எ","","60.00","42.00","29.00","123062","GST 0%","FALSE","TRUE","Pcs"
"BA-2922","LIZOL CITRUS 975","லைசால் சிட்ரஸ் 975","","172.00","165.00","156.36","3992","GST 0%","FALSE","TRUE","Pcs"
"BA-29220","MILKY MIST FUSION SHAKE",".சொம்/ள்ஸேப்200ள்","","45.00","43.00","36.31","123070","GST 0%","FALSE","TRUE","Pcs"
"BA-29221","LIMCA 300ML","300மி லிம்கா","","40.00","40.00","0.00","123071","GST 0%","FALSE","TRUE","Pcs"
"BA-29222","CADBURY BOURNVILLE 50","CADBURY BOURNVILLE 50","","50.00","49.00","44.64","123072","GST 0%","FALSE","TRUE","Pcs"
"BA-29223","MM PUNNAKU 1KG","புன்னாக்கு 1கி","","90.00","69.00","59.00","123073","GST 0%","TRUE","TRUE","Kgs"
"BA-29224","GILLETTE GUARD 3 120","GILLETTE GUARD 3 120","","120.00","117.00","107.14","123074","GST 0%","FALSE","TRUE","Pcs"
"BA-29224","GILLETTE GUARD 3 120","GILLETTE GUARD 3 120","","130.00","127.00","113.76","128691","GST 0%","FALSE","TRUE","Pcs"
"BA-29225","SOORIAN PACHI KAR 25G","250கி சூ ப க","","80.00","58.00","33.00","123075","GST 0%","FALSE","TRUE","Pcs"
"BA-29226","SF FARMLITE OATS","30ரூ பார்ம்லைட் ஒட்ஸ்","","30.00","29.00","24.73","123076","GST 0%","FALSE","TRUE","Pcs"
"BA-29227","DM PRUNES 200G","200கி DM PRU","","300.00","255.00","170.00","123077","GST 0%","FALSE","TRUE","Pcs"
"BA-29228","WOFFLE MILL WARRER CHIPS 85G","120வேபர்","","120.00","115.00","90.00","123078","GST 0%","FALSE","TRUE","Pcs"
"BA-29229","DM CHIA SEEDS 200G","200கி சீயா சீட்","","200.00","170.00","110.00","123079","GST 0%","FALSE","TRUE","Pcs"
"BA-2923","SALTED MUNTHIRI 250","250G.சால்டட் முந்திரி","","250.00","230.00","0.00","3993","GST 0%","FALSE","TRUE","Pcs"
"BA-29230","BIFA CHOLATE 220","220சாக்லட்","","220.00","185.00","135.00","123082","GST 0%","FALSE","TRUE","Pcs"
"BA-29231","DM PUMPKIN SEEDS 200G","200கி DMத வி","","250.00","178.00","123.00","123083","GST 0%","FALSE","TRUE","Pcs"
"BA-29232","DM SUNFLOWER SEEDS 200","200கி DMசன் சீட்","","200.00","147.00","92.00","123084","GST 0%","FALSE","TRUE","Pcs"
"BA-29233","DM FLAX SEEDS 200G","200கி DM ஆ வி","","100.00","88.00","53.00","123085","GST 0%","FALSE","TRUE","Pcs"
"BA-29234","KVN ENERGY BALLS 175","175எனர்ஜி பால்","","175.00","165.00","122.00","123086","GST 0%","FALSE","TRUE","Pcs"
"BA-29235","PARLE HIDE&SEEK MILANO","40ரூ ஹைட்&சிக்","","40.00","39.00","35.71","123087","GST 0%","FALSE","TRUE","Pcs"
"BA-29236","ELITE BROWNI 4PACK","75ரூ ப்ரொவ்னி கேக்","","75.00","72.00","60.00","123088","GST 0%","FALSE","TRUE","Pcs"
"BA-29237","RATHA KRIS JEERA 10K","10கி ராதாஜீரா","","800.00","710.00","630.00","123091","GST 0%","FALSE","TRUE","Pcs"
"BA-29238","RATHA KRIS JEERA 5K","5கி ராதா ஜீரா","","400.00","355.00","310.00","123092","GST 0%","FALSE","TRUE","Pcs"
"BA-29239","LUX BODY WASH 750ML","380லக்ஸ் வாஸ்","","380.00","366.00","316.00","123093","GST 0%","FALSE","TRUE","Pcs"
"BA-2924","PEPPER MUNTHIRI 50","பெப்பர் முந்திரி 50","","50.00","48.00","0.00","3994","GST 0%","FALSE","TRUE","Pcs"
"BA-29240","LUX BODY WASH 400ML","300லக்ஸ் வாஸ்","","300.00","275.00","216.00","123094","GST 0%","FALSE","TRUE","Pcs"
"BA-29241","BIOTIQUE H FW 100ML","180பயோFW","","180.00","175.00","145.00","123095","GST 0%","FALSE","TRUE","Pcs"
"BA-29242","CAPILONA PROTEIN 300G","300கி ஹனி மிக்ஸ்","","140.00","125.00","82.00","123096","GST 0%","FALSE","TRUE","Pcs"
"BA-29243","BIOTIQUE SUNSCREEN 230","230பயோ","","230.00","216.00","184.00","123102","GST 0%","FALSE","TRUE","Pcs"
"BA-29244","BIOTIQUE SUNSCREEN 200","200பயோ","","200.00","189.00","163.00","123103","GST 0%","FALSE","TRUE","Pcs"
"BA-29245","BIOTIQUE SUNSCREEN 175","175பயோ","","175.00","169.00","143.00","123104","GST 0%","FALSE","TRUE","Pcs"
"BA-29246","Z POWDER 20","20ரூ Zபவுடர்","","25.00","23.00","17.50","123106","GST 0%","FALSE","TRUE","Pcs"
"BA-29247","GIUCON-D TANGY ORANGE","GIUCON-D TANGY ORANGE","","129.00","124.00","108.54","123108","GST 0%","FALSE","TRUE","Pcs"
"BA-29248","ZED BLACK 60","ZED BLACK 60","","60.00","55.00","36.00","123109","GST 0%","FALSE","TRUE","Pcs"
"BA-29249","ZB SUDAM 15G","ZB SUDAM 15G","","45.00","28.00","13.21","123110","GST 0%","FALSE","TRUE","Pcs"
"BA-2925","RING VADAKAM 100","ரிங் வடகம் 100","","12.00","10.00","0.00","3995","GST 0%","FALSE","TRUE","Pcs"
"BA-29250","SIVAM SNACKS","45சிவம் ஸ்னேக்ஸ்","","45.00","32.00","25.00","123112","GST 0%","FALSE","TRUE","Pcs"
"BA-29251","COLGATE MAX CHARCOAL 130G","130கி கோல்கட்","","136.00","130.00","0.00","123115","GST 0%","FALSE","TRUE","Pcs"
"BA-29252","REAL APPLE JUCIE 10","10ரீல் ஜூஸ்","","10.00","9.50","7.75","123118","GST 0%","FALSE","TRUE","Pcs"
"BA-29253","REAL MANGO JUCIE 10","10ரீல் ஜூஸ்","","10.00","9.50","7.50","123119","GST 0%","FALSE","TRUE","Pcs"
"BA-29254","REAL JUCIE PROM 10","10ரீல் ஜூஸ்","","10.00","9.50","7.50","123120","GST 0%","FALSE","TRUE","Pcs"
"BA-29255","SAMARAN PANNER 100G","SAMARAN PANNER 100G","","60.00","60.00","55.00","123123","GST 0%","FALSE","TRUE","Pcs"
"BA-29255","SAMARAN PANNER 100G","SAMARAN PANNER 100G","","128.00","120.00","0.00","132917","GST 0%","FALSE","TRUE","Pcs"
"BA-29256","mokkee b2 brooms","mokkee b2 brooms","","150.00","95.00","70.00","123126","GST 0%","FALSE","TRUE","Pcs"
"BA-29257","mokkee b1 brooms","mokkee b1 brooms","","150.00","95.00","70.00","123127","GST 0%","FALSE","TRUE","Pcs"
"BA-29258","RAIHAN 5D BROOMS","RAIHAN 5D BROOMS","","249.00","150.00","120.00","123128","GST 0%","FALSE","TRUE","Pcs"
"BA-29259","7D TAIL MARK BROOMS","7D TAIL MARK BROOMS","","180.00","130.00","90.00","123129","GST 0%","FALSE","TRUE","Pcs"
"BA-2926","HARPIC 200","200ஹர்பிக்","","46.00","44.00","40.56","119631","GST 0%","FALSE","TRUE","Pcs"
"BA-29260","MAMY POKO M40+2","699மம்மி பொகோ","","699.00","645.00","524.25","123130","GST 0%","FALSE","TRUE","Pcs"
"BA-29261","file book","file book","","100.00","75.00","56.00","123131","GST 0%","FALSE","TRUE","Pcs"
"BA-29262","tak file","tak file","","40.00","30.00","20.00","123132","GST 0%","FALSE","TRUE","Pcs"
"BA-29263","AF FANTASTICK FN","AF FANTASTICK FN","","10.00","9.50","7.77","123139","GST 0%","FALSE","TRUE","Pcs"
"BA-29264","PRINT KOSUVALAI","PRINT KOSUVALAI","","240.00","190.00","125.00","123143","GST 0%","FALSE","TRUE","Pcs"
"BA-29265","SAFFRON orange clock","SAFFRON orange clock","","600.00","325.00","250.00","123144","GST 0%","FALSE","TRUE","Pcs"
"BA-29266","FALCON MODEL CLOCK","FALCON MODEL CLOCK","","600.00","450.00","300.00","123145","GST 0%","FALSE","TRUE","Pcs"
"BA-29267","SAFFRON CLOCK","SAFFRON CLOCK","","400.00","295.00","200.00","123146","GST 0%","FALSE","TRUE","Pcs"
"BA-29268","SAFFRON CLOCK M","SAFFRON CLOCK M","","400.00","255.00","170.00","123147","GST 0%","FALSE","TRUE","Pcs"
"BA-29269","ELLE 18 GLOW FOUNDATION 27ML","எல்லெ பவுன்டேசன் 27மிலி","LAKME","110.00","105.00","82.03","123148","GST 0%","FALSE","TRUE","Pcs"
